FTV HOT,http://46.249.213.93/iPhone/broadcast/ftvhot-iphone.3gp.m3u8
Hot Shots Beach Babes,http://46.249.213.93/iPhone/broadcast/hotshotsbeachbabes-iphone.3gp.m3u8
wawa,rtmp://stream.smcloud.net/live2/wawa/wawa_360p
松视试看1,http://www.sonsee.com.tw//filmfiles4/HSDN-366-2_484521.mp4
AXN台.,mms://1.itvitv.com/1axn.[/url]
好莱坞电影台,rtsp://c.itvitv.com/hlw.ueidhefgecuyh
GoodTV好消息==,http://210.59.248.53/hls-live/livepkgr/_definst_/liveevent/live-ch1-3.m3u8
GoodTV好消息,http://210.59.248.53/hls-live/livepkgr/_definst_/liveevent/live-ch1-1.m3u8
GoodTV好消息2,http://210.59.248.53/hls-live/livepkgr/_definst_/liveevent/live-ch2-1.m3u8
永装性感,rtmp://streamer.a1.net:1935/rtmplive/redundant/channels/Sporttime/SporttimeTV/mp4:channel2_800
香港卫视HKS==,rtmp://live.hkstv.hk.lxdns.com/live/hks
韩国成人高清1台,rtmp://edge2.everyon.tv/etv2sb/phd59
韩国成人高清2台,rtmp://edge2.everyon.tv/etv2sb/phd60
韩国成人高清4台,rtmp://edge2.everyon.tv/etv2sb/phd62
韩国成人高清5台,rtmp://edge2.everyon.tv/etv2sb/phd63
韩国成人高清6台,rtmp://edge2.everyon.tv/etv2sb/phd64
韩国成人高清7台,rtmp://edge1.everyon.tv/etv1sb/phd497
韩国成人高清8台,rtmp://edge2.everyon.tv/etv2sb/phd499
韩国成人高清9台,rtmp://edge2.everyon.tv/etv2sb/phd501
韩国成人高清10台,rtmp://edge2.everyon.tv/etv2sb/phd511
韩国成人高清11台,rtmp://edge1.everyon.tv/etv1sb/phd765
韩国成人高清12台,rtmp://edge1.everyon.tv/etv1sb/phd766
韩国成人高清13台,rtmp://edge2.everyon.tv/etv2sb/phd769
韩国成人高清15台,rtmp://edge2.everyon.tv/etv2sb/phd772
韩国成人高清16台,rtmp://edge1.everyon.tv/etv1sb/phd927
韩国成人高清17台,rtmp://edge1.everyon.tv/etv1sb/phd928
韩国成人高清18台,rtmp://edge2.everyon.tv/etv2sb/phd968
韩国成人高清19台,rtmp://edge2.everyon.tv/etv2sb/phd991
韩国成人高清20台,rtmp://edge2.everyon.tv/etv2sb/phd992
性感2台HD，,rtmp://edge2.everyon.tv/etv2/pld1005
兔子成人台HD，,rtmp://edge2.everyon.tv/etv2/pld1006
韩国红圈一台，,rtmp://edge2.everyon.tv/etv2/pld1008
棒子3,rtmp://edge2.everyon.tv/etv2/phd1005
日本台8,rtsp://c.itvitv.com/wowow.ghfyenxdhfdscz
日韩CR电影5,rtmp://123.108.164.71/etv2/phd1005
新韩源1,rtmp://edge2.everyon.tv/etv2/phd1003
新韩源7,rtmp://edge2.everyon.tv:1935/etv2/phd1003
新韩源2,rtmp://edge2.everyon.tv/etv2/phd1005
新韩源3,rtmp://edge2.everyon.tv/etv2/phd1008
新韩源5,rtmp://edge2.everyon.tv:1935/etv2/phd1005
新韩源6,rtmp://edge2.everyon.tv/etv2/phd1006
新韩源8,rtmp://edge2.everyon.tv:1935/etv2/phd877
新韩源9,rtmp://edge2.everyon.tv:1935/etv2/phd1008
韩国有码标清01,rtmp://123.108.164.71/etv2sb/pld59
韩国有码标清02,rtmp://123.108.164.71/etv2sb/pld60
韩国有码标清03,rtmp://123.108.164.71/etv2sb/pld61
韩国有码标清04,rtmp://123.108.164.71/etv2sb/pld62
韩国有码标清05,rtmp://123.108.164.71/etv2sb/pld63
韩国有码标清06,rtmp://123.108.164.71/etv2sb/pld64
韩国有码标清08,rtmp://123.108.164.71/etv2sb/pld499
韩国有码标清09,rtmp://123.108.164.71/etv2sb/pld501
韩国有码标清10,rtmp://123.108.164.71/etv2sb/pld511
韩国有码标清13,rtmp://123.108.164.71/etv2sb/pld769
韩国有码标清14,rtmp://123.108.164.71/etv2sb/pld771
韩国有码标清15,rtmp://123.108.164.71/etv2sb/pld772
韩国有码标清18,rtmp://123.108.164.71/etv2sb/pld968
韩国有码标清19,rtmp://123.108.164.71/etv2sb/pld991
韩国有码标清21,rtmp://123.108.164.71/etv2sb/pld993
韩国有码标清22,rtmp://123.108.164.71/etv2/pld1003
韩国有码标清23,rtmp://123.108.164.71/etv2/pld1005
韩国有码标清24,rtmp://123.108.164.71/etv2/pld1006
韩国有码标清25,rtmp://123.108.164.71/etv2/pld1008
韩国有码高清01,rtmp://123.108.164.71/etv2sb/phd59
韩国有码高清02,rtmp://123.108.164.71/etv2sb/phd60
韩国有码高清03,rtmp://123.108.164.71/etv2sb/phd61
韩国有码高清04,rtmp://123.108.164.71/etv2sb/phd62
韩国有码高清05,rtmp://123.108.164.71/etv2sb/phd63
韩国有码高清06,rtmp://123.108.164.71/etv2sb/phd64
韩国有码高清08,rtmp://123.108.164.71/etv2sb/phd499
韩国有码高清09,rtmp://123.108.164.71/etv2sb/phd501
韩国有码高清13,rtmp://123.108.164.71/etv2sb/phd769
韩国有码高清15,rtmp://123.108.164.71/etv2sb/phd772
韩国有码高清18,rtmp://123.108.164.71/etv2sb/phd968
韩国有码高清19,rtmp://123.108.164.71/etv2sb/phd991
韩国有码高清20,rtmp://123.108.164.71/etv2sb/phd992
韩国有码高清21,rtmp://123.108.164.71/etv2sb/phd993
韩国有码高清22,rtmp://123.108.164.71/etv2/phd1003
韩国有码高清24,rtmp://123.108.164.71/etv2/phd1006
韩国有码高清25,rtmp://123.108.164.71/etv2/phd1008
JAPAN:mega ,rtsp://c.itvitv.com/mega
JAPAN:mjtv ,rtsp://c.itvitv.com/j.gfhghdayh
JAPAN:ntv24t ,rtsp://u.itvitv.com/ntv24t
JAPAN:test3 ,rtsp://c.itvitv.com/jp.test3
JAPAN:mega ,rtsp://c.itvitv.com/mega
JAPAN:mjtv ,rtsp://c.itvitv.com/j.gfhghdayh
JAPAN:TbsMusicDay ,rtsp://u.itvitv.com/TbsMusicDay
JAPAN:test3 ,rtsp://c.itvitv.com/jp.test3
屁股窒息01,http://122.147.13.14:5011/vod/828d2a77b86e776658f8afe64d23d82f
屁股窒息02,http://122.147.13.14:5011/vod/0df9f8efca95986488340afca04d4e8b
屁股窒息03,http://122.147.13.14:5011/vod/4acab954f5a8c4cf5a22f418aecf4006
屁股窒息04,http://122.147.13.14:5011/vod/6e15f440db400d493727f00dad91bbd1
黑白混交01,http://122.147.13.14:5011/vod/20a17cccbdb2252f296477801200a163
黑白混交02,http://122.147.13.14:5011/vod/060959e183c832e314e1b5ebc4576eff
黑白混交03,http://122.147.13.14:5011/vod/d84a75ed141001e2deda5e1c79a25578
黑白混交04,http://122.147.13.14:5011/vod/db71fec35e779665b7af26690cbd01a5
XXL VOD871,http://a7-60.5-69.cdn13.com/30000/30578/30578.flv
XXL VOD873,http://a7-60.5-69.cdn13.com/30000/30576/30576.flv
影视1,rtmp://edge2.everyon.tv/etv2/pld1005
影视2,rtmp://edge2.everyon.tv/etv2/pld1006
影视4,rtmp://123.108.164.71/etv2sb/pld59
影视7,rtmp://123.108.164.71/etv2sb/pld62
影视8,rtmp://123.108.164.71/etv2sb/pld63
影视10,rtmp://123.108.164.71/etv2sb/pld499
影视11,rtmp://123.108.164.71/etv2sb/pld501
影视12,rtmp://123.108.164.71/etv2sb/pld511
影视14,rtmp://123.108.164.71/etv2sb/pld771
影视15,rtmp://123.108.164.71/etv2sb/pld772
影视16,rtmp://123.108.164.71/etv2sb/pld968
影视17,rtmp://123.108.164.71/etv2sb/pld991
影视19,rtmp://123.108.164.71/etv2sb/pld993
影视20,rtmp://123.108.164.71/etv2/pld1005
影视21,rtmp://123.108.164.71/etv2/pld1006
影视22,rtmp://123.108.164.71/etv2/pld1008
影视23,rtmp://123.108.164.71/etv2sb/phd59
影视24,rtmp://123.108.164.71/etv2sb/phd62
影视25,rtmp://123.108.164.71/etv2sb/phd63
影视27,rtmp://123.108.164.71/etv2sb/phd64
影视28,rtmp://123.108.164.71/etv2sb/phd499
影视29,rtmp://123.108.164.71/etv2sb/phd501
影视30,rtmp://123.108.164.71/etv2sb/phd511
影视31,rtmp://123.108.164.71/etv2sb/phd769
成人1台,rtmp://123.108.164.71/etv2sb/phd59
成人3台,rtmp://123.108.164.71/etv2sb/phd61
成人4台,rtmp://123.108.164.71/etv2sb/phd62
成人5台,rtmp://123.108.164.71/etv2sb/phd64
成人6台,rtmp://123.108.164.71/etv2sb/phd499
成人7台,rtmp://123.108.164.71/etv2sb/phd501
成人9台,rtmp://123.108.164.71/etv2sb/phd769
成人10台,rtmp://123.108.164.71/etv2sb/phd771
成人12台,rtmp://123.108.164.71/etv2sb/phd968
成人14台,rtmp://123.108.164.71/etv2sb/phd992
成人15台,rtmp://123.108.164.71/etv2sb/phd993
成人16台,rtmp://123.108.164.71/etv2/phd1003
成人17台,rtmp://123.108.164.71/etv2/phd1005
成人19台,rtmp://123.108.164.71/etv2/phd1008
直播01,rtmp://edge2.everyon.tv/etv2/phd1005
直播02,rtmp://edge2.everyon.tv/etv2/phd1003
直播07,rtmp://edge2.everyon.tv/etv2/phd1006
直播08,rtmp://edge2.everyon.tv/etv2/phd1008
直播09,rtmp://edge2.everyon.tv/etv2sb/pld769
直播10,rtmp://edge2.everyon.tv/etv2sb/phd59
直播11,rtmp://edge2.everyon.tv/etv2sb/phd60
直播12,rtmp://edge2.everyon.tv/etv2sb/phd61
直播14,rtmp://edge2.everyon.tv/etv2sb/phd63
直播15,rtmp://edge2.everyon.tv/etv2sb/phd501
直播16,rtmp://edge2.everyon.tv/etv2sb/phd511
直播17,rtmp://edge2.everyon.tv/etv2sb/phd769
直播18,rtmp://edge2.everyon.tv/etv2sb/phd771
直播20,rtmp://edge2.everyon.tv/etv2sb/phd63
直播21,rtmp://edge2.everyon.tv/etv2sb/phd501
直播22,rtmp://edge2.everyon.tv/etv2sb/phd64
直播23,rtmp://edge2.everyon.tv/etv2sb/phd499
直播24,rtmp://edge2.everyon.tv/etv2sb/phd771
直播25,rtmp://edge2.everyon.tv/etv2/pld1005
直播26,rtmp://edge2.everyon.tv/etv2/pld1006
直播27,rtmp://edge2.everyon.tv/etv2/pld1008
直播28,rtmp://123.108.164.71/etv2sb/pld59
直播29,rtmp://123.108.164.71/etv2sb/pld60
直播30,rtmp://123.108.164.71/etv2sb/pld62
直播31,rtmp://123.108.164.71/etv2sb/pld63
直播32,rtmp://123.108.164.71/etv2sb/pld499
直播33,rtmp://123.108.164.71/etv2sb/pld511
直播34,rtmp://123.108.164.71/etv2sb/pld968
直播35,rtmp://123.108.164.71/etv2sb/pld991
直播36,rtmp://123.108.164.71/etv2sb/pld992
直播37,rtmp://123.108.164.71/etv2sb/pld993
直播38,rtmp://123.108.164.71/etv2/phd1005
直播39,rtmp://123.108.164.71/etv2/pld1008
直播40,rtmp://123.108.164.71/etv2sb/phd61
直播41,rtmp://123.108.164.71/etv2sb/phd62
直播42,rtmp://123.108.164.71/etv2sb/phd63
直播43,rtmp://123.108.164.71/etv2sb/phd64
直播44,http://edge2.everyon.tv/etv2/phd1005/chunklist_w982667849.m3u8
直播45,http://edge2.everyon.tv/etv2/phd1003/BratuMarian.m3u8
直播46,http://edge2.everyon.tv/etv2/phd1005/BratuMarian.m3u8
直播47,http://edge2.everyon.tv/etv2sb/pld60/chunklist_w1946708458.m3u8
直播48,http://edge2.everyon.tv/etv2sb/phd59/HasBahCa.m3u8
直播49,http://edge2.everyon.tv/etv2sb/phd61/chunklist_w831504806.m3u8
直播50,http://edge2.everyon.tv/etv2sb/phd62/chunklist_w1704035953.m3u8
直播51,http://edge2.everyon.tv/etv2sb/phd63/chunklist_w30802566.m3u8
直播52,http://edge2.everyon.tv/etv2sb/phd64/chunklist_w1390007905.m3u8
直播53,http://edge1.everyon.tv/etv1sb/phd497/chunklist_w1835726447.m3u8
直播54,http://edge2.everyon.tv/etv2sb/phd501/chunklist_w1120440173.m3u8
直播55,http://edge2.everyon.tv/etv2sb/phd511/chunklist_w1191260607.m3u8
直播56,http://edge1.everyon.tv/etv1sb/phd765/chunklist_w1483718874.m3u8
直播57,http://edge1.everyon.tv/etv1sb/phd766/chunklist_w468394586.m3u8
棒子3,rtmp://edge2.everyon.tv/etv2/phd1005
日本台8,rtsp://c.itvitv.com/wowow.ghfyenxdhfdscz
日韩CR电影4,rtmp://123.108.164.71/etv2/phd1003
日韩CR电影5,rtmp://123.108.164.71/etv2/phd1005
新韩源1,rtmp://edge2.everyon.tv/etv2/phd1003
新韩源1,rtmp://edge2.everyon.tv:1935/etv2/phd1003
新韩源2,rtmp://edge2.everyon.tv/etv2/phd1005
新韩源3,rtmp://edge2.everyon.tv/etv2/phd1008
新韩源5,rtmp://edge2.everyon.tv:1935/etv2/phd1005
新韩源6,rtmp://edge2.everyon.tv/etv2/phd1006
新韩源8,rtmp://edge2.everyon.tv:1935/etv2/phd877
新韩源9,rtmp://edge2.everyon.tv:1935/etv2/phd1008
韩国有码高清01,rtmp://123.108.164.71/etv2sb/phd59
韩国有码高清02,rtmp://123.108.164.71/etv2sb/phd60
韩国有码高清03,rtmp://123.108.164.71/etv2sb/phd61
韩国有码高清04,rtmp://123.108.164.71/etv2sb/phd62
韩国有码高清05,rtmp://123.108.164.71/etv2sb/phd63
韩国有码高清06,rtmp://123.108.164.71/etv2sb/phd64
韩国有码高清08,rtmp://123.108.164.71/etv2sb/phd499
韩国有码高清09,rtmp://123.108.164.71/etv2sb/phd501
韩国有码高清10,rtmp://123.108.164.71/etv2sb/phd511
韩国有码高清14,rtmp://123.108.164.71/etv2sb/phd771
韩国有码高清18,rtmp://123.108.164.71/etv2sb/phd968
韩国有码高清19,rtmp://123.108.164.71/etv2sb/phd991
韩国有码高清25,rtmp://123.108.164.71/etv2/phd1008
成人高清1台,rtmp://edge2.everyon.tv/etv2sb/phd59
成人高清2台,rtmp://edge2.everyon.tv/etv2sb/phd60
成人高清3台,rtmp://edge2.everyon.tv/etv2sb/phd61
成人高清4台,rtmp://edge2.everyon.tv/etv2sb/phd62
成人高清5台,rtmp://edge2.everyon.tv/etv2sb/phd63
成人高清6台,rtmp://edge2.everyon.tv/etv2sb/phd64
成人高清7台,rtmp://edge1.everyon.tv/etv1sb/phd497
成人高清9台,rtmp://edge2.everyon.tv/etv2sb/phd501
成人高清10台,rtmp://edge2.everyon.tv/etv2sb/phd511
成人高清11台,rtmp://edge1.everyon.tv/etv1sb/phd765
成人高清12台,rtmp://edge1.everyon.tv/etv1sb/phd766
成人高清14台,rtmp://edge2.everyon.tv/etv2sb/phd771
成人高清15台,rtmp://edge2.everyon.tv/etv2sb/phd772
成人高清16台,rtmp://edge1.everyon.tv/etv1sb/phd927
成人高清18台,rtmp://edge2.everyon.tv/etv2sb/phd968
成人高清19台,rtmp://edge2.everyon.tv/etv2sb/phd991
成人高清20台,rtmp://edge2.everyon.tv/etv2sb/phd992
欧美10,http://galsflv.videosz.com//squirters-and-gushers_2/videosz-squirters-and-gushers-23.flv
性感2台HD，,rtmp://edge2.everyon.tv/etv2/pld1005
兔子成人台HD，,rtmp://edge2.everyon.tv/etv2/pld1006
韩国红圈一台，,rtmp://edge2.everyon.tv/etv2/pld1008
棒子3,rtmp://edge2.everyon.tv/etv2/phd1005
日本无码1,http://199.195.195.108:32001
KoreaAskTV,rtmp://edge2.everyon.tv/etv2/phd1005
KoreaOkadaiHD,http://edge2.everyon.tv/etv2/phd1003/BratuMarian.m3u8
x1,http://208.122.3.2:8550
x3,http://208.122.3.2:9000
x4,http://208.122.3.2:8700
日本,http://199.195.195.108:32004
韓國成人9頻道,rtmp://edge2.everyon.tv/etv2sb/phd499
韓國成人10頻道,rtmp://edge2.everyon.tv/etv2sb/phd501
韓國成人12頻道,rtmp://edge2.everyon.tv/etv2sb/phd511
韓國成人13頻道,rtmp://edge2.everyon.tv/etv2sb/phd743
韓國成人14頻道,rtmp://edge2.everyon.tv/etv2sb/phd769
韓國成人16頻道,rtmp://edge2.everyon.tv/etv2sb/phd771
韓國成人17頻道,rtmp://edge2.everyon.tv/etv2sb/phd772
韓國成人18頻道,rtmp://edge2.everyon.tv/etv2sb/phd968
韓國成人19頻道,rtmp://edge2.everyon.tv/etv2sb/phd991
韓國成人20頻道,rtmp://edge2.everyon.tv/etv2sb/phd992
韓國成人21頻道,rtmp://edge2.everyon.tv/etv2sb/phd993
韓國成人23頻道,rtmp://edge2.everyon.tv/etv2/phd1005
花花公子韩国1,rtmp://123.108.164.71/etv2sb//pld769
性感2台HD，,rtmp://edge2.everyon.tv/etv2/pld1005
兔子成人台HD，,rtmp://edge2.everyon.tv/etv2/pld1006
棒子3,rtmp://edge2.everyon.tv/etv2/phd1005
日本台8,rtsp://c.itvitv.com/wowow.ghfyenxdhfdscz
日韩CR电影5,rtmp://123.108.164.71/etv2/phd1005
新韩源1,rtmp://edge2.everyon.tv/etv2/phd1003
新韩源7,rtmp://edge2.everyon.tv:1935/etv2/phd1003
新韩源2,rtmp://edge2.everyon.tv/etv2/phd1005
新韩源3,rtmp://edge2.everyon.tv/etv2/phd1008
新韩源5,rtmp://edge2.everyon.tv:1935/etv2/phd1005
新韩源6,rtmp://edge2.everyon.tv/etv2/phd1006
新韩源8,rtmp://edge2.everyon.tv:1935/etv2/phd877
新韩源9,rtmp://edge2.everyon.tv:1935/etv2/phd1008
韩国有码标清01,rtmp://123.108.164.71/etv2sb/pld59
韩国有码标清02,rtmp://123.108.164.71/etv2sb/pld60
韩国有码标清03,rtmp://123.108.164.71/etv2sb/pld61
韩国有码标清04,rtmp://123.108.164.71/etv2sb/pld62
韩国有码标清05,rtmp://123.108.164.71/etv2sb/pld63
韩国有码标清06,rtmp://123.108.164.71/etv2sb/pld64
韩国有码标清08,rtmp://123.108.164.71/etv2sb/pld499
韩国有码标清09,rtmp://123.108.164.71/etv2sb/pld501
韩国有码标清10,rtmp://123.108.164.71/etv2sb/pld511
韩国有码标清13,rtmp://123.108.164.71/etv2sb/pld769
韩国有码标清14,rtmp://123.108.164.71/etv2sb/pld771
韩国有码标清15,rtmp://123.108.164.71/etv2sb/pld772
韩国有码标清18,rtmp://123.108.164.71/etv2sb/pld968
韩国有码标清19,rtmp://123.108.164.71/etv2sb/pld991
韩国有码标清20,rtmp://123.108.164.71/etv2sb/pld992
韩国有码标清21,rtmp://123.108.164.71/etv2sb/pld993
韩国有码标清22,rtmp://123.108.164.71/etv2/pld1003
韩国有码标清23,rtmp://123.108.164.71/etv2/pld1005
韩国有码标清24,rtmp://123.108.164.71/etv2/pld1006
韩国有码标清25,rtmp://123.108.164.71/etv2/pld1008
韩国有码高清01,rtmp://123.108.164.71/etv2sb/phd59
韩国有码高清02,rtmp://123.108.164.71/etv2sb/phd60
韩国有码高清03,rtmp://123.108.164.71/etv2sb/phd61
韩国有码高清04,rtmp://123.108.164.71/etv2sb/phd62
韩国有码高清05,rtmp://123.108.164.71/etv2sb/phd63
韩国有码高清09,rtmp://123.108.164.71/etv2sb/phd501
韩国有码高清13,rtmp://123.108.164.71/etv2sb/phd769
韩国有码高清15,rtmp://123.108.164.71/etv2sb/phd772
韩国有码高清18,rtmp://123.108.164.71/etv2sb/phd968
韩国有码高清19,rtmp://123.108.164.71/etv2sb/phd991
韩国有码高清20,rtmp://123.108.164.71/etv2sb/phd992
韩国有码高清21,rtmp://123.108.164.71/etv2sb/phd993
韩国有码高清22,rtmp://123.108.164.71/etv2/phd1003
韩国有码高清24,rtmp://123.108.164.71/etv2/phd1006
BBC科学，,rtsp://c.itvitv.com/bbchd.duenmjksxndbcre
历史频道，,rtsp://c.itvitv.com/h
Discovery ,rtsp://c.itvitv.com/dshd.geyutrkugh
Discovery Science，,rtsp://c.itvitv.com/dssc.ujk
Nat Geo Wild ,rtsp://c.itvitv.com/ngwhd.aowmtdsydhr
美国探索台,rtsp://c.itvitv.com/dshd.geyutrkugh
美国探索科学台,rtsp://c.itvitv.com/dssc.ujk
地理野生台,rtsp://c.itvitv.com/ngwhd.aowmtdsydhr
高清电影2,http://182.34.127.37/wshdl.load.cdn.zhanqi.tv/zqlive/20910_uUMgC.flv?wshc_tag=0&wsiphost=ipdbm
高清电影3,rtmp://121.17.123.229/dlrtmp.cdn.zhanqi.tv/zqlive/21333_CvnhE
高清电影3,http://60.174.241.114/wshdl.load.cdn.zhanqi.tv/zqlive/21333_CvnhE.flv?
高清电影6,http://dlhls.cdn.zhanqi.tv/zqlive/7032_0s2qn.m3u8
高清电影9,http://60.174.241.114/wshdl.load.cdn.zhanqi.tv/zqlive/27478_syWmp.flv?wshc_tag=0&wsiphost=ipdbm
高清电影9,http://wshdl.load.cdn.zhanqi.tv/zqlive/27478_syWmp.flv
高清电影10,http://182.34.127.33/wshdl.load.cdn.zhanqi.tv/zqlive/15773_BDfrG.flv?wshc_tag=0&wsiphost=ipdbm
韩国GirlTv台,rtmp://123.108.164.71/etv2sb/pld501
AXN台,mms://1.itvitv.com/1axn.
东森电影,mms://1.itvitv.com/1etm.kg
东森洋片,mms://1.itvitv.com/wmetyp.xs%E2%98%85
直播01,rtmp://edge2.everyon.tv/etv2/phd1005
直播02,rtmp://edge2.everyon.tv/etv2/phd1003
直播09,rtmp://edge2.everyon.tv/etv2sb/pld769
直播12,rtmp://edge2.everyon.tv/etv2sb/phd61
直播13,rtmp://edge2.everyon.tv/etv2sb/phd62
直播16,rtmp://edge2.everyon.tv/etv2sb/phd511
直播18,rtmp://edge2.everyon.tv/etv2sb/phd771
直播20,rtmp://edge2.everyon.tv/etv2sb/phd63
直播21,rtmp://edge2.everyon.tv/etv2sb/phd501
直播22,rtmp://edge2.everyon.tv/etv2sb/phd64
直播23,rtmp://edge2.everyon.tv/etv2sb/phd499
直播24,rtmp://edge2.everyon.tv/etv2sb/phd771
直播25,rtmp://edge2.everyon.tv/etv2/pld1005
直播26,rtmp://edge2.everyon.tv/etv2/pld1006
直播27,rtmp://edge2.everyon.tv/etv2/pld1008
直播28,rtmp://123.108.164.71/etv2sb/pld59
直播29,rtmp://123.108.164.71/etv2sb/pld60
直播30,rtmp://123.108.164.71/etv2sb/pld62
直播31,rtmp://123.108.164.71/etv2sb/pld63
直播32,rtmp://123.108.164.71/etv2sb/pld499
直播33,rtmp://123.108.164.71/etv2sb/pld511
直播34,rtmp://123.108.164.71/etv2sb/pld968
直播35,rtmp://123.108.164.71/etv2sb/pld991
直播36,rtmp://123.108.164.71/etv2sb/pld992
直播39,rtmp://123.108.164.71/etv2/pld1008
直播41,rtmp://123.108.164.71/etv2sb/phd62
直播47,http://edge2.everyon.tv/etv2sb/pld60/chunklist_w1946708458.m3u8
直播50,http://edge2.everyon.tv/etv2sb/phd62/chunklist_w1704035953.m3u8
直播51,http://edge2.everyon.tv/etv2sb/phd63/chunklist_w30802566.m3u8
韩国-18++ HD-928	,rtmp://edge1.everyon.tv/etv1sb/phd928
韩国-Penthouse Asia-927	,rtmp://edge1.everyon.tv/etv1sb/phd927
韩国-viki HD-765        ,rtmp://edge1.everyon.tv/etv1sb/phd765
韩国-pinkTV-62	        ,http://edge2.everyon.tv/etv2sb/phd62/playlist.m3u8
韩国-Play-769           ,http://edge2.everyon.tv/etv2sb/phd769/playlist.m3u8
韩国-playboyTV-499      ,http://edge2.everyon.tv/etv2sb/phd499/playlist.m3u8
韩国-ButGo-772          ,http://edge2.everyon.tv/etv2sb/phd772/playlist.m3u8
韩国-1003       ,rtmp://edge2.everyon.tv/etv2/phd1003
韩国-968	,http://edge2.everyon.tv/etv2sb/phd968/playlist.m3u8
韩国-1005	,http://edge2.everyon.tv/etv2/phd1005/chunklist_w982667849.m3u8
韩国-1006       ,rtmp://edge2.everyon.tv/etv2/phd1006
韩国-59  	,http://edge2.everyon.tv/etv2sb/phd59/HasBahCa.m3u8
韩国-60	        ,http://edge2.everyon.tv/etv2sb/phd60/playlist.m3u8
韩国-61 	,http://edge2.everyon.tv/etv2sb/phd61/chunklist_w831504806.m3u8
韩国-501	,http://edge2.everyon.tv/etv2sb/phd501/chunklist_w1120440173.m3u8
韩国-771        ,rtmp://edge2.everyon.tv/etv2sb/phd771
韩国-743        ,http://edge2.everyon.tv/etv2sb/phd743/playlist.m3u8
法国时装	,http://hls.novotelecom.ru/streaming/fashion/tvrec/playlist.m3u8
日本无码2	,http://199.195.195.108:32002
日本无码4	,http://199.195.195.108:32004
欧美无码2	,http://199.195.195.108:32006
Penthouse Asia 18++ HD,rtmp://edge1.everyon.tv/etv1sb/phd927
Midnight HD,rtmp://edge1.everyon.tv/etv1sb/phd766
Asia Red On HD,rtmp://edge2.everyon.tv/etv2sb/phd60
But Go HD,rtmp://edge2.everyon.tv/etv2sb/phd772
Cinero aka JHot Girl TV HD,rtmp://edge2.everyon.tv/etv2sb/phd59
Girlstv HD,rtmp://edge2.everyon.tv/etv2sb/phd501
Hot Movies HD,rtmp://edge2.everyon.tv/etv2sb/phd511
Live Ting HD,rtmp://edge2.everyon.tv/etv2sb/phd64
红圈1,rtmp://edge2.everyon.tv/etv2sb/phd991
红圈2,rtmp://edge2.everyon.tv/etv2sb/phd992
红圈3,rtmp://edge2.everyon.tv/etv2sb/phd993
红圈8,rtmp://edge2.everyon.tv/etv2sb/phd968
Pink TV HD,rtmp://edge2.everyon.tv/etv2sb/phd62
Playboy 19,rtmp://edge2.everyon.tv/etv2sb/phd499
Playy>19+ HD,rtmp://edge2.everyon.tv/etv2sb/phd769
Sakura TV HD,rtmp://edge2.everyon.tv/etv2sb/phd61
The O HD,rtmp://edge2.everyon.tv/etv2sb/phd771
Live Ting TV(HD),rtmp://edge2.everyon.tv/etv2/phd1006
18+++(HD),rtmp://edge2.everyon.tv/etv2/phd1005
playlist,http://wowza1.videos.movile.com:8080/live/smil:adulto_1.smil/playlist.m3u8
Hot Shots Beach Babes,http://46.249.213.93/iPhone/broadcast/hotshotsbeachbabes-iphone.3gp.m3u8
2CR,http://a7-60.5-194.cdn13.com/30000/30931/30931.flv?cdn_hash=66299f6be7e12855f9903d214900e7d8&cdn_creation_time=1384714010&cdn_ttl=600
4CR,http://a7-60.5-200.cdn13.com/25000/25385/25385.flv?cdn_hash=7cffda1882fc4692dfc751906c97972a&cdn_creation_time=1384717475&cdn_ttl=600
7CR,http://a7-60.5-79.cdn13.com/29000/29224/29224.flv?cdn_hash=6a7152be047b8d2d13872a9a528e4518&cdn_creation_time=1384716762&cdn_ttl=600
11CR,http://a7-60.5-201.cdn13.com/29000/29132/29132.flv?cdn_hash=7a114472d44b65cd0695a7d3dc699cc7&cdn_creation_time=1384716378&cdn_ttl=600
16CR,http://a7-60.5-69.cdn13.com/28000/28927/28927.flv?cdn_hash=617053833638d35a5a573c8103eb99a2&cdn_creation_time=1384716160&cdn_ttl=600
17CR,http://a7-60.5-166.cdn13.com/28000/28905/28905.flv?cdn_hash=6b4ff1cce737e022d134ca0015cc9513&cdn_creation_time=1384716079&cdn_ttl=600
18CR,http://a7-60.5-194.cdn13.com/28000/28978/28978.flv?cdn_hash=7875862e59b6da6bf73ef9952ef2c722&cdn_creation_time=1384716001&cdn_ttl=600
28CR,http://a7-60.5-194.cdn13.com/28000/28999/28999.flv?cdn_hash=fd78bf7ca02ec2fc4fdb547010ebb86a&cdn_creation_time=1384715227&cdn_ttl=600
30CR,http://a7-60.5-200.cdn13.com/29000/29229/29229.flv?cdn_hash=2f8f4afcbb8c5031fffae81fd72fc9f5&cdn_creation_time=1384715174&cdn_ttl=600
31CR,http://a7-60.5-167.cdn13.com/29000/29220/29220.flv?cdn_hash=fe05d91a0838cc105d9062e77ededdcb&cdn_creation_time=1384715020&cdn_ttl=600
34CR,http://a7-60.5-69.cdn13.com/28000/28974/28974.flv?cdn_hash=6c90dd84e575b76149c82aeb14eafb41&cdn_creation_time=1384714793&cdn_ttl=600
